country,year,iso_code,population,gdp,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
Gabon,1974,GAB,647656.0,5423777280.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1975,GAB,662159.0,6464648704.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1976,GAB,677589.0,8766902272.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1977,GAB,693947.0,7664699392.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1978,GAB,711202.0,5820811264.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1979,GAB,729338.0,5849073152.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1980,GAB,748350.0,5997574656.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1981,GAB,768344.0,6303460352.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1982,GAB,789243.0,6108597760.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1983,GAB,810959.0,6451047936.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1984,GAB,833448.0,6934899200.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1985,GAB,856693.0,6773415936.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1986,GAB,880661.0,6719164416.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1987,GAB,905440.0,5567389184.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1988,GAB,930962.0,6282005504.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1989,GAB,957093.0,6819593216.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1990,GAB,983691.0,7172590080.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1991,GAB,1010777.0,7974667264.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1992,GAB,1038337.0,7946205696.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1993,GAB,1066348.0,8684711936.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1994,GAB,1094670.0,9485805568.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1995,GAB,1123170.0,10240919552.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1996,GAB,1151968.0,11022743552.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1997,GAB,1181400.0,12164042752.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1998,GAB,1211694.0,13062139904.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,1999,GAB,1242985.0,12170659840.0,,0.0,0.0,0.0,0.0,0.0,,
Gabon,2000,GAB,1275530.0,12538030080.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2001,GAB,1309550.0,13408080896.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2002,GAB,1345082.0,13745891328.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2003,GAB,1382304.0,14717147136.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2004,GAB,1421570.0,15597639680.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2005,GAB,1463455.0,16662263808.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2006,GAB,1508281.0,17083887616.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2007,GAB,1556199.0,19294945280.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2008,GAB,1607136.0,19821156352.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2009,GAB,1661523.0,21001791488.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2010,GAB,1719828.0,23885406208.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2011,GAB,1781929.0,27165829120.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2012,GAB,1846852.0,28592308224.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2013,GAB,1913008.0,30169739264.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2014,GAB,1978345.0,31507773440.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2015,GAB,2040935.0,32729962496.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2016,GAB,2100258.0,33414338560.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2017,GAB,2156852.0,33572390912.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2018,GAB,2212268.0,33855404032.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2019,GAB,2267660.0,35180838912.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2020,GAB,2322485.0,34525073408.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2021,GAB,2376684.0,35037429760.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2022,GAB,2430702.0,36035293184.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2023,GAB,2484739.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Gabon,2024,GAB,2538899.0,,,0.0,0.0,0.0,0.0,0.0,,
Germany,1965,DEU,75966929.0,1107504005120.0,,,0.325,1.54,0.117,4.278,,0.011
Germany,1966,DEU,76610983.0,1140349075456.0,126.496,0.411,0.736,3.459,0.265,9.608,,0.025
Germany,1967,DEU,76970751.0,1143923146752.0,362.264,2.667,3.403,15.915,1.225,44.209,,0.115
Germany,1968,DEU,77321235.0,1204136574976.0,44.163,1.503,4.906,22.84,1.766,63.444,,0.155
Germany,1969,DEU,77943985.0,1283751411712.0,179.558,8.808,13.714,63.34,4.937,175.945,,0.401
Germany,1970,DEU,78205059.0,1343859851264.0,31.537,4.325,18.039,83.038,6.494,230.661,,0.5
Germany,1971,DEU,78345825.0,1383509131264.0,-4.281,-0.772,17.267,79.341,6.216,220.39,,0.474
Germany,1972,DEU,78719873.0,1440601473024.0,53.185,9.183,26.45,120.961,9.522,336.002,,0.702
Germany,1973,DEU,78966939.0,1505896431616.0,27.137,7.178,33.628,153.305,12.106,425.846,,0.844
Germany,1974,DEU,78996648.0,1518360985600.0,19.437,6.536,40.164,183.033,14.459,508.425,,1.026
Germany,1975,DEU,78701809.0,1510149980160.0,66.941,26.886,67.05,306.702,24.138,851.95,,1.783
Germany,1976,DEU,78364452.0,1583048163328.0,22.351,14.986,82.036,376.867,29.533,1046.854,,2.044
Germany,1977,DEU,78185514.0,1628636053504.0,39.691,32.561,114.597,527.655,41.255,1465.709,,2.864
Germany,1978,DEU,78115303.0,1674283057152.0,6.346,7.272,121.869,561.644,43.873,1560.123,,2.939
Germany,1979,DEU,78147846.0,1741603078144.0,18.67,22.753,144.622,666.224,52.064,1850.623,,3.305
Germany,1980,DEU,78315329.0,1761467957248.0,6.771,9.792,154.414,709.81,55.589,1971.694,,3.648
Germany,1981,DEU,78447990.0,1768196538368.0,17.888,27.622,182.036,835.369,65.533,2320.469,,4.44
Germany,1982,DEU,78393617.0,1753143181312.0,13.57,24.703,206.739,949.389,74.426,2637.19,,5.228
Germany,1983,DEU,78224082.0,1784298602496.0,4.887,10.103,216.842,997.941,78.063,2772.058,,5.407
Germany,1984,DEU,77998146.0,1834585161728.0,33.632,72.928,289.769,1337.429,104.317,3715.081,,6.97
Germany,1985,DEU,77863371.0,1874769739776.0,32.904,95.344,385.114,1780.568,138.641,4946.021,26.532,9.0
Germany,1986,DEU,77923761.0,1916181413888.0,-5.88,-22.644,362.469,1674.573,130.489,4651.59,24.924,8.542
Germany,1987,DEU,78062270.0,1945055789056.0,8.611,31.211,393.681,1815.538,141.725,5043.16,26.618,9.2
Germany,1988,DEU,78385947.0,2009989382144.0,10.651,41.931,435.611,2000.614,156.82,5557.26,28.539,10.148
Germany,1989,DEU,79007007.0,2075675197440.0,3.093,13.475,449.086,2046.287,161.671,5684.13,28.876,10.574
Germany,1990,DEU,79707913.0,2015547490304.0,-5.673,-25.475,423.611,1912.859,152.47,5314.542,28.118,10.133
Germany,1991,DEU,80303142.0,2141316317184.0,-3.344,-14.167,409.444,1833.428,147.23,5098.734,27.467,10.038
Germany,1992,DEU,80934859.0,2204952428544.0,7.734,31.667,441.111,1962.072,158.8,5450.199,29.751,11.038
Germany,1993,DEU,81486723.0,2206290935808.0,-3.338,-14.722,426.389,1881.043,153.28,5232.618,29.436,10.717
Germany,1994,DEU,81773563.0,2283952930816.0,-1.498,-6.389,420.0,1842.894,150.7,5136.134,28.922,10.657
Germany,1995,DEU,82019850.0,2347761139712.0,1.918,8.056,428.056,1866.499,153.09,5218.926,28.846,10.806
Germany,1996,DEU,82263144.0,2391519789056.0,4.875,20.869,448.925,1945.221,160.02,5457.183,29.188,10.97
Germany,1997,DEU,82389580.0,2461046145024.0,5.393,24.208,473.133,2067.373,170.33,5742.636,31.175,11.714
Germany,1998,DEU,82011883.0,2535903723520.0,-5.124,-24.244,448.889,1970.934,161.64,5473.461,29.429,11.207
Germany,1999,DEU,81678226.0,2613176696832.0,5.2,23.344,472.233,2081.338,170.0,5781.63,30.95,11.96
Germany,2000,DEU,81797200.0,2718560681984.0,-0.234,-1.106,471.128,2073.543,169.61,5759.706,29.811,11.862
Germany,2001,DEU,81933833.0,2793372909568.0,1.002,2.09,473.218,2090.711,171.3,5775.614,29.589,11.694
Germany,2002,DEU,82068282.0,2822441533440.0,-3.773,-21.596,451.622,2008.571,164.84,5503.001,28.238,11.307
Germany,2003,DEU,82111559.0,2831676080128.0,0.132,-1.867,449.755,2010.192,165.06,5477.362,27.417,11.262
Germany,2004,DEU,82092658.0,2894624980992.0,1.215,2.996,452.751,2035.139,167.07,5515.118,27.406,11.342
Germany,2005,DEU,82046684.0,2945460994048.0,-2.41,-14.474,438.277,1987.283,163.05,5341.799,26.584,11.114
Germany,2006,DEU,81701921.0,3086359199744.0,2.648,9.199,447.476,2047.32,167.27,5476.933,26.542,11.069
Germany,2007,DEU,81298499.0,3220275724288.0,-16.027,-73.715,373.761,1728.568,140.53,4597.387,22.267,9.65
Germany,2008,DEU,81110734.0,3289020366848.0,5.865,18.791,392.551,1830.707,148.49,4839.698,23.484,10.033
Germany,2009,DEU,80935222.0,3136502104064.0,-9.306,-38.399,354.152,1667.136,134.93,4375.75,22.949,9.645
Germany,2010,DEU,80830868.0,3301123031040.0,4.168,11.879,366.031,1738.94,140.56,4528.36,22.518,9.571
Germany,2011,DEU,80857831.0,3467712921600.0,-23.183,-86.313,279.718,1335.307,107.97,3459.383,17.846,7.586
Germany,2012,DEU,80916339.0,3482225475584.0,-7.883,-23.378,256.34,1229.171,99.46,3167.966,16.047,6.859
Germany,2013,DEU,81041525.0,3497463119872.0,-2.182,-7.517,248.824,1200.496,97.29,3070.322,15.45,6.476
Germany,2014,DEU,81376036.0,3574741336064.0,-0.165,-1.676,247.148,1193.595,97.13,3037.105,15.698,6.71
Germany,2015,DEU,82077498.0,3628073746432.0,-5.501,-14.777,232.37,1118.333,91.79,2831.11,14.361,6.196
Germany,2016,DEU,82760053.0,3708980035584.0,-7.792,-19.721,212.649,1022.595,84.63,2569.466,13.192,5.58
Germany,2017,DEU,83103956.0,3808389496832.0,-9.819,-21.838,190.811,918.368,76.32,2296.052,11.842,4.873
Germany,2018,DEU,83368456.0,3845758648320.0,-0.419,-1.744,189.067,911.616,76.0,2267.844,12.02,4.961
Germany,2019,DEU,83559127.0,3886392803328.0,-1.228,-3.247,185.82,898.406,75.07,2223.813,12.51,5.001
Germany,2020,DEU,83628661.0,3742720851968.0,-14.238,-26.851,158.969,769.832,64.38,1900.89,11.36,4.593
Germany,2021,DEU,83697031.0,3841041629184.0,7.375,11.303,170.272,825.955,69.13,2034.386,11.943,4.778
Germany,2022,DEU,84086176.0,3909612732416.0,-49.792,-84.991,85.281,412.791,34.71,1014.206,6.123,2.494
Germany,2023,DEU,84548184.0,,-79.211,-67.682,17.599,85.395,7.22,208.155,1.454,0.561
Germany,2024,DEU,84552190.0,,-100.0,-17.599,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1965,GRC,8521324.0,61451243520.0,,,0.0,0.0,0.0,0.0,,0.0
Greece,1966,GRC,8579941.0,65205338112.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1967,GRC,8655106.0,68790149120.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1968,GRC,8717871.0,73369985024.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1969,GRC,8747025.0,80630472704.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1970,GRC,8747730.0,87048781824.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1971,GRC,8786978.0,93246906368.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1972,GRC,8849329.0,104841363456.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1973,GRC,8893354.0,108952707072.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1974,GRC,8929062.0,104999059456.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1975,GRC,9016926.0,111353888768.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1976,GRC,9160164.0,118430924800.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1977,GRC,9281982.0,122480967680.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1978,GRC,9389925.0,130699231232.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1979,GRC,9525960.0,135518429184.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1980,GRC,9653365.0,137887825920.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1981,GRC,9754355.0,137962176512.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1982,GRC,9837427.0,138508058624.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1983,GRC,9911440.0,139066310656.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1984,GRC,9978732.0,142899249152.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Greece,1985,GRC,10036994.0,147360301056.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1986,GRC,10088711.0,149738258432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1987,GRC,10134472.0,149058781184.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1988,GRC,10176962.0,155690549248.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1989,GRC,10217995.0,161665843200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1990,GRC,10258439.0,161708982272.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1991,GRC,10306590.0,167630716928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1992,GRC,10359849.0,170259939328.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1993,GRC,10412703.0,168977989632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1994,GRC,10466221.0,173829062656.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1995,GRC,10519187.0,178710446080.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1996,GRC,10570036.0,185480691712.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1997,GRC,10622280.0,195536961536.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1998,GRC,10675358.0,204984696832.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1999,GRC,10727901.0,213181333504.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2000,GRC,10782578.0,223530909696.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2001,GRC,10843115.0,234861772800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2002,GRC,10890234.0,246267117568.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2003,GRC,10918420.0,262880264192.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2004,GRC,10947321.0,278667919360.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2005,GRC,10981291.0,282859765760.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2006,GRC,11016060.0,301538672640.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2007,GRC,11045687.0,314210123776.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2008,GRC,11076814.0,315974320128.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2009,GRC,11108016.0,305101340672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2010,GRC,11124619.0,290984361984.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2011,GRC,11108791.0,266793943040.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2012,GRC,11048239.0,247887020032.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2013,GRC,10967481.0,241650188288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2014,GRC,10893122.0,242799804416.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2015,GRC,10820843.0,242323734528.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2016,GRC,10775454.0,241143087104.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2017,GRC,10753489.0,243776815104.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2018,GRC,10730788.0,247844012032.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2019,GRC,10718520.0,252514238464.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2020,GRC,10699317.0,229777833984.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2021,GRC,10579511.0,249158205440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2022,GRC,10412428.0,263892680704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2023,GRC,10242850.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2024,GRC,10047766.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1965,GUY,635085.0,,,,0.0,0.0,0.0,0.0,,
Guyana,1966,GUY,648608.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1967,GUY,662261.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1968,GUY,676129.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1969,GUY,690183.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1970,GUY,702653.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1971,GUY,712617.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1972,GUY,721579.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1973,GUY,730099.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1974,GUY,738013.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1975,GUY,745361.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1976,GUY,752209.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1977,GUY,758604.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1978,GUY,764550.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1979,GUY,770017.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1980,GUY,774320.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1981,GUY,776413.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1982,GUY,776672.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1983,GUY,775854.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1984,GUY,774069.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1985,GUY,771438.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1986,GUY,768063.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1987,GUY,764085.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1988,GUY,759622.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1989,GUY,754818.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1990,GUY,749835.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1991,GUY,747819.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1992,GUY,749870.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1993,GUY,752924.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1994,GUY,755769.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1995,GUY,758347.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1996,GUY,760482.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1997,GUY,762197.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1998,GUY,763546.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,1999,GUY,764440.0,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,2000,GUY,764792.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2001,GUY,764436.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2002,GUY,763605.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2003,GUY,763057.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2004,GUY,762381.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2005,GUY,760874.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2006,GUY,758924.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2007,GUY,756820.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2008,GUY,754563.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2009,GUY,752047.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2010,GUY,749211.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2011,GUY,746113.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2012,GUY,746252.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2013,GUY,749965.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2014,GUY,754171.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2015,GUY,758746.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2016,GUY,763497.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2017,GUY,768435.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2018,GUY,791516.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2019,GUY,807624.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2020,GUY,807442.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2021,GUY,815445.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2022,GUY,821588.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2023,GUY,826310.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Guyana,2024,GUY,831040.0,,,0.0,0.0,0.0,0.0,0.0,,
High-income countries,1965,,967355352.0,,,,65.775,24.478,23.679,67.995,,0.213
High-income countries,1966,,977689702.0,,36.649,24.106,89.882,33.096,32.357,91.933,,0.277
High-income countries,1967,,986954866.0,,19.645,17.657,107.539,39.226,38.714,108.961,,0.319
High-income countries,1968,,996233440.0,,26.47,28.466,136.005,49.147,48.962,136.519,,0.378
High-income countries,1969,,1006282533.0,,17.183,23.37,159.375,57.017,57.375,158.38,,0.415
High-income countries,1970,,1016193301.0,,27.465,43.773,203.147,71.968,73.133,199.91,,0.5
High-income countries,1971,,1026400321.0,,41.187,83.669,286.817,100.598,103.254,279.44,,0.688
High-income countries,1972,,1036700981.0,,36.694,105.244,392.061,136.145,141.142,378.182,,0.893
High-income countries,1973,,1046394221.0,,32.641,127.972,520.034,178.912,187.212,496.977,,1.122
High-income countries,1974,,1055691152.0,,29.131,151.49,671.523,228.995,241.748,636.098,,1.471
High-income countries,1975,,1064429340.0,,38.962,261.636,933.159,315.603,335.937,876.675,,2.082
High-income countries,1976,,1072834932.0,,15.723,146.717,1079.877,362.363,388.756,1006.564,,2.284
High-income countries,1977,,1081300405.0,,24.423,263.738,1343.615,447.333,483.701,1242.591,,2.776
High-income countries,1978,,1089650999.0,,17.429,234.177,1577.792,521.272,568.005,1447.979,,3.166
High-income countries,1979,,1097997792.0,,3.195,50.404,1628.196,533.836,586.15,1482.877,,3.18
High-income countries,1980,,1106626589.0,,8.015,130.507,1758.703,572.129,633.133,1589.247,,3.534
High-income countries,1981,,1115095320.0,,18.13,318.856,2077.559,670.724,747.921,1863.122,,4.267
High-income countries,1982,,1123178514.0,,7.653,158.998,2236.557,716.859,805.16,1991.275,,4.723
High-income countries,1983,,1131146372.0,,13.238,296.072,2532.629,806.038,911.746,2238.993,,5.315
High-income countries,1984,,1138940106.0,,19.745,500.066,3032.695,958.584,1091.77,2662.734,,6.102
High-income countries,1985,,1146680264.0,,28.867,875.458,3908.153,1226.964,1406.935,3408.233,18.386,6.466
High-income countries,1986,,1154731447.0,,8.395,328.097,4236.25,1320.697,1525.05,3668.602,19.532,6.896
High-income countries,1987,,1163050597.0,,8.603,364.447,4600.697,1424.057,1656.251,3955.715,20.335,7.265
High-income countries,1988,,1171486375.0,,7.902,363.555,4964.251,1525.524,1787.131,4237.566,21.134,7.594
High-income countries,1989,,1179891174.0,,3.515,174.488,5138.74,1567.896,1849.946,4355.266,20.917,7.736
High-income countries,1990,,1187952068.0,,2.527,129.866,5268.606,1596.612,1896.698,4435.032,20.932,7.891
High-income countries,1991,,1196235282.0,,5.036,265.344,5533.95,1665.41,1992.222,4626.139,21.637,8.264
High-income countries,1992,,1203959057.0,,0.842,46.621,5580.571,1668.666,2009.006,4635.184,21.784,8.308
High-income countries,1993,,1210724790.0,,3.567,199.039,5779.61,1718.524,2080.66,4773.678,22.202,8.574
High-income countries,1994,,1217901800.0,,1.614,93.267,5872.876,1735.966,2114.236,4822.126,22.247,8.664
High-income countries,1995,,1224539566.0,,4.119,241.916,6114.792,1797.676,2201.325,4993.544,22.545,8.869
High-income countries,1996,,1230509497.0,,3.211,196.375,6311.167,1846.406,2272.02,5128.906,22.713,8.939
High-income countries,1997,,1236579481.0,,-0.989,-62.417,6248.75,1819.171,2249.55,5053.254,22.151,8.825
High-income countries,1998,,1242173126.0,,2.013,125.778,6374.528,1847.432,2294.83,5131.755,22.073,8.975
High-income countries,1999,,1247726752.0,,4.055,258.484,6633.012,1913.788,2387.884,5316.077,22.47,9.21
High-income countries,2000,,1253933576.0,,1.949,129.256,6762.268,1909.934,2394.93,5392.844,22.211,9.22
High-income countries,2001,,1260502241.0,,2.536,133.178,6895.445,1948.334,2455.88,5470.395,22.716,9.401
High-income countries,2002,,1267817947.0,,1.272,30.315,6925.76,1961.654,2487.02,5462.74,22.513,9.363
High-income countries,2003,,1275301273.0,,-3.064,-248.813,6676.947,1890.094,2410.44,5235.584,21.529,8.919
High-income countries,2004,,1282401500.0,,4.306,249.766,6926.713,1960.767,2514.49,5401.361,21.952,9.063
High-income countries,2005,,1289635086.0,,0.352,-31.673,6895.041,1956.887,2523.67,5346.505,21.512,8.957
High-income countries,2006,,1297059602.0,,1.088,37.767,6932.808,1967.188,2551.56,5345.019,21.502,8.954
High-income countries,2007,,1305644780.0,,-2.531,-211.395,6721.413,1903.266,2484.99,5147.964,20.46,8.597
High-income countries,2008,,1314863254.0,,-0.461,-83.92,6637.492,1880.872,2473.09,5048.047,20.31,8.542
